orgnr;navn;ansatte;hjemmeside;beskrivelse;auto_kategori;auto_ord;auto_typer;manual_informativ (ja/nei);manual_forretningstype
983570186;VINJE REKNESKAPSKONTOR AS;8;;Rekneskapsføring, økonomirådgjeving og konsulenttjenester og det som naturleg høyrer til dette, samt deltagelse i andre selskap som har økonomisk formål.;specific;deltagelse har høyrer naturleg rekneskapsføring økonomirådgjeving;advisory;;
929765737;VISTA AS;7;;Konsulentvirksomhet og regnskapsbyrå.;boilerplate;;bookkeeping core, advisory;;
915855881;VITAL REGNSKAP AS;5;www.vitalregnskap.no;Regnskapsbyråvirksomhet, og alt som står i forbindelse med det, samt deltagelse i andre virksomheter.;generic;deltagelse regnskapsbyråvirksomhet;bookkeeping core;;
991331573;VITO REGNSKAP AS;9;;Utføring av regnskap- og kontortjenester. Selskapet kan også foreta investeringer i eiendommer og andre selskaper.;specific;eiendo foreta kontortjenester regnskap- selskaper utføring;bookkeeping core, unrelated trade;;
995474506;VIVICTA ACCOUNTING AS;46;;Regnskapstjenester som regnskap/bokføring.;boilerplate;;bookkeeping core;;
997862945;VKST AS;67;www.vkst.no;Leveranse av økonomi og regnskapstjenester.;boilerplate;;bookkeeping core;;
888978062;VOLD REGNSKAP AS;12;voldregnskap.no;Regnskap, bokføring, rådgivning og annen virksomhet som naturlig hører til.;boilerplate;;bookkeeping core, advisory;;
999102891;VOSS REKNESKAP AS;8;www.vossrekneskap.no;Drift av rekneskapskontor.;generic;rekneskapskontor;;;
998913268;VOSSESTRAND REKNESKAPSKONTOR AS;10;www.vorek.no;Rekneskapskontor.;generic;rekneskapskontor;;;
950308508;VS REGNSKAP AS;5;;Drift av regnskapskontor samt hva hermed står i forbindelse, herunder å delta i andre foretagender med tilsvarende virksomhet.;generic;delta foretagender;bookkeeping core;;
944225722;VSK REGNSKAP AS;16;www.vskas.no;Regnskapsføring, stiftelse selskap, veiledning kjøp/salg, skatteplanlegging og tjenester som står i forbindelse.;specific;skatteplanlegging stiftelse veiledning;bookkeeping core, audit/tax;;
950836792;VVS FINANS AS;15;;Regnskapsservice, finansiering, konsulenttjenester og hva dermed står i forbindelse.;generic;finansiering regnskapsservice;bookkeeping core, advisory;;
946063940;VAAK REGNSKAP AS;26;www.vaak.no;Økonomisk rådgivning og regnskapsvirksomhet.;generic;regnskapsvirksomhet;bookkeeping core, advisory;;
929479947;WAHLSTRØM REGNSKAP OG RÅDGIVNING AS;6;;Regnskapsrådgivning.;generic;regnskapsrådgivning;bookkeeping core;;
924505036;WEFILE AS;12;;Regnskap og bokføring med dertil følgende tjenester.;generic;dertil følgende;bookkeeping core;;
976095057;WEPE REGNSKAP AS;40;;Regnskapsføring og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
827609242;WESTBYE REGNSKAP OG RÅD AS;11;;Regnskap og bokføring;boilerplate;;bookkeeping core;;
925809896;WI REGNSKAP OG REVISJON AS;14;;Regnskap, revisjon og rådgivning innen økonomi.;generic;revisjon;bookkeeping core, advisory, audit/tax;;
987430478;WICAN REGNSKAP AS;28;www.wican.no;Service og konsulenttjenester innenfor regnskap og økonomi og alt som dertil henhører. Deltagelse i annen virksomhet samt kjøp og salg av aksjer og eiendom.;specific;deltagelse dertil henhører;bookkeeping core, advisory, unrelated trade;;
968784358;WIIKS REGNSKAPSKONTOR AS;8;;Regnskapskontor, som innebærer føring av regnskap for forskjellige bransjer, samt å foreta årsoppgjør med selvangivelser. Selskapet skal også kunne delta i annen næringsvirksomhet.;specific;bransjer delta foreta forskjellige innebærer kunne næringsvirksomhet selvangivelser årsoppgjør;bookkeeping core;;
924988991;WILLA REGNSKAP AS;6;;Utføre regnskapsførertjenester, rådgivning og andre tjenester som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.;specific;delta foretak gjøre interessert måte regnskapsførertjenester seg utføre;bookkeeping core, advisory;;
917894558;WÆRP REGNSKAP AS;13;www.waerp-regnskap.no;Regnskapsførsel og dertil hørende servicevirksomhet.;specific;dertil hørende servicevirksomhet;bookkeeping core;;
921836929;XACT REGNSKAP AS;8;;Regnskapstjenester og rådgivning - Samt annen virksomhet som naturlig faller inn under dette.;generic;faller inn;bookkeeping core, advisory;;
999195903;Z REGNSKAP AS;7;;Regnskapsvirksomhet.;generic;regnskapsvirksomhet;bookkeeping core;;
819696322;ZENERA AS;7;;Regnskapsføring.;boilerplate;;bookkeeping core;;
916859465;ZIMMERMANN ØKONOMI OG REGNSKAP AS;11;;Regnskapsføring og økonomisk rådgivning;boilerplate;;bookkeeping core, advisory;;
911811340;ZPECTER ØKONOMI AS;34;zpecterokonomi.no;Økonomiske, admininistrative og regnskapsmessige tjenester, samt investering i og deltagelse i virksomhet relatert til dette.;specific;admininistrative deltagelse regnskapsmessige;bookkeeping core;;
911577003;ØB REGNSKAP AS;6;;Drive rekneskapskontor med bokføring, konsulentarbeid, rådgiving og anna verksemd som fell naturlig saman med dette.;specific;anna fell konsulentarbeid rekneskapskontor saman verksemd;bookkeeping core, advisory;;
928040747;ØKO REGNSKAP AS;11;;Drive regnskapsførervirksomhet samt oppgaver som naturlig følger med dette. Herunder drive med rådgivning innen regnskap, økonomi og skatt. Samt å kunne delta selskap med lignede virksomhet.;specific;delta følger kunne lignede oppgaver regnskapsførervirksomhet;bookkeeping core, advisory, audit/tax;;
916073836;ØKONOMENE AS;14;www.okonomene-helgeland.no;Salg av økonomiske tjenester, herunder regnskapstjenester, økonomisk rådgivning og andre administrative konsulenttjenester.;generic;administrative;bookkeeping core, advisory;;
971078022;ØKONOMI I SYSTEM AS;5;;Salg av tjenester innen økonomi og regnskap til alle typer virksomheter som etter regnskapsloven har plikt til å føre regnskaper, salg/formidling av økonomiverktøy samt alt hva hermed står i forbindelse.;specific;etter formidling føre har plikt regnskapsloven økonomiverktøy;bookkeeping core;;
979947143;ØKONOMI SOGN AS;8;accountor.no;Sal av kontor- og rekneskapstenester for andre næringsdrivande og private, samt tilhøyrande tenester innan økonomisk rådgjeving og konsulentverksemd.;specific;innan konsulentverksemd kontor- næringsdrivande rekneskapstenester rådgjeving sal tenester tilhøyrande;advisory;;
915635474;ØKONOMIAVDELINGEN ØST AS;5;www.okonomiavdelingen.no;Regnskapsføring. Økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
929327446;ØKONOMIBISTAND REGNSKAP AS;38;www.obregnskap.no;Føring av regnskaper på EDB basis og alt hva dermed står i forbindelse, herunder deltagelse i andre selskaper.;generic;basis edb;bookkeeping core, IT/data services;;
935714184;ØKONOMIFOLK AS;6;;Regnskapstjenester. Rådgivningstjenester. Konsulenttjenester.;generic;rådgivningstjenester;bookkeeping core, advisory;;
999539823;ØKONOMIGLIMT AS;5;www.økonomiglimt.no;Regnskapsføring, fakturering, lønn, økonomistyring herunder rådgivning m.v.;specific;fakturering lønn økonomistyring;bookkeeping core, payroll, advisory;;
984540671;ØKONOMIHUSET AS;52;www.okonomihuset.no;Regnskapskontor, konsulenttjenester.;boilerplate;;bookkeeping core, advisory;;
871231362;ØKONOMIHUSET FAUSKE AS;10;www.okhuset.no;Regnskaps- og rådgivningskontor. Rådgivningen vil være innenfor områdene økonomi, bedriftsetablering og skatt, samt hva som naturlig faller inn under dette. Selskapet skal også ved aksjetegning eller på annen måte kunne gjøre seg interessert i aktuelle prosjekter og hva som står i forbindelse hermed.;specific;aksjetegning aktuelle bedriftsetablering faller gjøre inn interessert kunne måte områdene regnskaps- rådgivningen rådgivningskontor seg være;bookkeeping core, advisory, audit/tax;;
957219438;ØKONOMIHUSET MAGNUSSEN AS;10;www.oekhuset.no;Føre regnskap og yte bistand til eksterne klienter samt hva hermed står i forbindelse, herunder å delta i andre selskaper med lignende eller annen virksomhet.;specific;eksterne føre klienter yte;bookkeeping core;;
999329055;ØKONOMIKONTORET VOSS AS;8;;Føring av rekneskap og rådgiving for næringsdrivande, samt utleige av datakraft til desse.;specific;datakraft desse næringsdrivande rekneskap utleige;advisory, IT/data services;;
834095742;ØKONOMIKONTROLL BW AS;12;;Føring av regnskap konsulentvirksomhet innen markedsføring, desktop publishing og annen rela- tert virksomhet.;specific;desktop publishing rela- tert;bookkeeping core, advisory;;
990219281;ØKONOMIPARTNER AS;5;;Regnskap og rådgivning.;boilerplate;;bookkeeping core, advisory;;
989103032;ØKONOMIPARTNER HAMAR AS;12;;Salg av økonomiske tjenester, herunder regnskapsføring og annen økonomisk bistand.;boilerplate;;bookkeeping core;;
922754225;ØKONOMIPARTNER NORGE AS;6;;Regnskaps- og lønnstjenester, samt rådgivning.;generic;lønnstjenester regnskaps-;bookkeeping core, payroll, advisory;;
924374160;ØKONOMIPARTNER1 AS;10;;Salg av regnskap og rådgivningstjenester.;generic;rådgivningstjenester;bookkeeping core, advisory;;
979484518;ØKONOMIRINGEN VÅLER AS;11;;Regnskapsføring og økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
979850212;ØKONOMISENTERET AS;24;;Virksomhet som autorisert regskapsførerselskap, bedriftsrådgiver, handel og utleie. Selskapet kan også ha eierandeler i andre selskaper.;specific;autorisert bedriftsrådgiver eierandeler regskapsførerselskap selskaper;advisory, unrelated trade;;
984058993;ØKONOMISENTERET VOSS AS;19;www.accountor.no;Regnskapsvirksomhet, økonomisk rådgivning og andre konsulenttjenester.;generic;regnskapsvirksomhet;bookkeeping core, advisory;;
976597613;ØKONOMISERVICE AS;8;;Bedriftsrådgivning og regnskapskontor.;generic;bedriftsrådgivning;bookkeeping core, advisory;;
952227904;ØKONOMISERVICE AS;29;;Yta rekneskapstenester, bedriftsøkonomisk råd- gjeving og anna verksemd som naturleg kjem inn under dette.;specific;anna bedriftsøkonomisk gjeving inn kjem naturleg rekneskapstenester råd- verksemd yta;;;
971126507;ØKONOMISERVICE AS;11;;Regnskapskontor og økonomisk rådgivning til våre kunder.;generic;våre;bookkeeping core, advisory;;
989425668;ØKONOMISPESIALISTEN AS;7;www.okonomispesialisten.no;Regnskapsføring og konsulentvirksomhet og andre produkter/tjenester som naturlig hører samme med dette.;boilerplate;;bookkeeping core, advisory;;
995127032;ØKONOMISTYRING NORD AS;5;;Salg av regnskaps- og rådgivningstjenester og andre produkter/tjenester som naturlig hører sammen med dette.;generic;regnskaps- rådgivningstjenester;bookkeeping core, advisory;;
997934121;ØKONOMITJENESTEN.NO AS;25;www.okonomitjenesten.no;Regnskapskontor;boilerplate;;bookkeeping core;;
977075459;ØKONSULT AS;14;;Rekneskapskontor.;generic;rekneskapskontor;;;
943502889;ØKOPARTNER BALLANGEN AS;5;;Regnskapsførsel, forretningsførsel, konsulentbi- stand samt hva hermed står i forbindelse, herunder delta i andre selskaper med lignende virksomhet.;specific;delta forretningsførsel konsulentbi- selskaper stand;bookkeeping core, advisory;;
821551692;ØKORÅD BAMBLE AS;8;;Regnskapsføring, økonomisk rådgivning og andre produkter/tjenester som naturlig hører sammen med dette.;boilerplate;;bookkeeping core, advisory;;
844396082;ØKORÅD ELVERUM & RENA AS;22;www.okoraad.no;Drive regnskap/datatjenester og håndverksytelser samt hva som hermed står i forbindelse, herunder å delta i andre selskaper.;generic;datatjenester håndverksytelser;bookkeeping core, IT/data services;;
950533676;ØKORÅD EVENSKJER AS;9;;Regnskapsføring, årsoppgjør, lønnsføring, samt hva hermed står i forbindelse.;generic;lønnsføring årsoppgjør;bookkeeping core, payroll;;
920679919;ØKORÅD FJORD AS;33;;Rekneskapsføring og økonomisk rådgjeving.;generic;rekneskapsføring rådgjeving;;;
987447702;ØKORÅD HADSEL AS;17;;Økonomiske tjenester slik som regnskap samt økonomisk rådgivning.;boilerplate;;bookkeeping core, advisory;;
926363735;ØKORÅD HELGELAND AS;7;;Regnskapsføring og økonomisk veiledning, samt virksomhet som står i naturlig forbindelse med dette.;generic;veiledning;bookkeeping core;;
950485922;ØKORÅD NARVIK AS;19;;Å drive konsulentvirksomhet og å eie helt eller delvis beslektede selskaper.;specific;beslektede delvis eie helt selskaper;advisory;;
993614882;ØKORÅD NORDSALTEN AS;7;;Regnskaps-, økonomi- og kontortjenester.;specific;kontortjenester regnskaps- økonomi-;bookkeeping core;;
998355362;ØKORÅD OS REGNSKAP AS;12;;Regnskaps- og konsulentvirksomhet, samt annen type virksomhet som naturlig hører sammen med dette, herunder  deltakelse i andre foretak.;specific;deltakelse foretak regnskaps-;bookkeeping core, advisory;;
982743893;ØKORÅD SALTEN AS;19;www.okoraad.no;Utføre regnskaps- og økonomitjenester, rådgivning og annen virksomhet som naturlig hører inn under dette.;specific;inn regnskaps- utføre økonomitjenester;bookkeeping core, advisory;;
989299352;ØKORÅD TRONDHEIM AS;6;;Regnskapskontor.;boilerplate;;bookkeeping core;;
988259977;ØKORÅD ØKSNES AS;7;www.okoraad.com;Drive med regnskapsførsel og rådgivning, herunder deltakelse i andre selskaper.;boilerplate;;bookkeeping core, advisory;;
999092942;ØLEN REGNSKAP AS;13;;Regnskapsføring/årsoppgjør/lønn/fakturering osv. for kunder fra forskjellige næringer.;specific;fakturering forskjellige lønn næringer osv årsoppgjør;bookkeeping core, payroll;;
880308432;ØSTLANDSKE REGNSKAPSKONTOR AS;5;;Utføre regnskapsførertjenester. Konsulenttjenester.;generic;regnskapsførertjenester utføre;bookkeeping core, advisory;;
986061312;ØVERLI REGNSKAP AS;5;;Salg av regnskasps og rådgivningstjenester.;generic;regnskasps rådgivningstjenester;advisory;;
915178316;AA-TEAM AS;5;;Regnskapsbyrå og tilby regnskapstjenester. Salg av konsulenttjenester og annet som står i den forbindelse.;generic;tilby;bookkeeping core, advisory;;
943611521;AABREKK REGNSKAP AS;5;www.aabrekk.no;Regnskap og kontortjenester innenfor regnskap, lønn, ordre- og fakturering, kontorarbeid, samt konsulenttjenester for bedrifter, gårdsbrukere, næringsdrivende o.l. og hva hermed følger i bransjen, samt deltagelse i andre økonomiske foretagender gjennom interssent og aksjeinnskudd o.l.;specific;aksjeinnskudd bransjen deltagelse fakturering foretagender følger gjennom gårdsbrukere interssent kontorarbeid kontortjenester lønn ordre-;bookkeeping core, payroll, advisory;;
975855635;ÅFJORD REGNSKAP AS;32;;Regnskapskontor med tjenester som står i naturlig forbindelse med dette.;boilerplate;;bookkeeping core;;
986414363;ÅKRE REKNESKAP AS;10;www.aakrerekneskap.no/;Drift av regnskapskontor, annen konsulentvirksomhet, delta med eierandeler i andre foretak og annen økonomisk virksomhet.;specific;delta eierandeler foretak;bookkeeping core, advisory;;
987469846;ÅMLI REGNSKAP AS;6;;Regnskapføring.;generic;regnskapføring;bookkeeping core;;
917345023;ÅSERAL REGNSKAPSKONTOR AS;9;;Regnskapstjenester, rådgivning og annen konsulentvirksomhet, samt andre produkter/tjenester som naturlig hører sammen med dette, herunder å delta i andre selskap med lignende virksomhet, kjøp og salg av aksjer eller på annen måte gjøre seg interessert i andre foretak.;specific;delta foretak gjøre interessert måte seg;bookkeeping core, advisory;;
997916255;ÅSJORD ØKONOMI OG RETTSHJELP AS;7;;Selskapet skal bidra med regnskapsførsel, konsulenttjenester innen skatt, avgift og HMS.;specific;avgift bidra hms;bookkeeping core, advisory, audit/tax;;
